EventNo,Date,Time,U1,U2,U3,U4,I1,I2,I3,I4
2,19/2/2026,17:52:30.767,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.43E+00,+11.20E+00,-16.97E+00,+4.601E+00
2,19/2/2026,17:52:30.767,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.68E+00,+10.99E+00,-17.03E+00,+4.570E+00
2,19/2/2026,17:52:30.767,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+5.94E+00,+10.79E+00,-17.08E+00,+4.540E+00
2,19/2/2026,17:52:30.768,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+6.18E+00,+10.58E+00,-17.12E+00,+4.517E+00
2,19/2/2026,17:52:30.768,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+6.42E+00,+10.38E+00,-17.15E+00,+4.486E+00
2,19/2/2026,17:52:30.768,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+6.67E+00,+10.16E+00,-17.20E+00,+4.456E+00
2,19/2/2026,17:52:30.768,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+6.91E+00,+9.96E+00,-17.23E+00,+4.425E+00
2,19/2/2026,17:52:30.768,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+7.14E+00,+9.75E+00,-17.26E+00,+4.395E+00
2,19/2/2026,17:52:30.768,-0.14E+00,-0.05E+00,+0.05E+00,-0.05E+00,+7.40E+00,+9.54E+00,-17.29E+00,+4.364E+00
2,19/2/2026,17:52:30.768,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+7.65E+00,+9.32E+00,-17.31E+00,+4.334E+00
2,19/2/2026,17:52:30.768,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+7.87E+00,+9.11E+00,-17.34E+00,+4.303E+00
2,19/2/2026,17:52:30.768,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+8.12E+00,+8.88E+00,-17.35E+00,+4.265E+00
2,19/2/2026,17:52:30.768,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+8.36E+00,+8.67E+00,-17.37E+00,+4.235E+00
2,19/2/2026,17:52:30.768,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+8.59E+00,+8.45E+00,-17.38E+00,+4.204E+00
2,19/2/2026,17:52:30.768,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+8.82E+00,+8.23E+00,-17.40E+00,+4.166E+00
2,19/2/2026,17:52:30.768,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+9.05E+00,+8.01E+00,-17.41E+00,+4.128E+00
2,19/2/2026,17:52:30.768,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+9.29E+00,+7.78E+00,-17.43E+00,+4.097E+00
2,19/2/2026,17:52:30.768,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+9.52E+00,+7.55E+00,-17.44E+00,+4.059E+00
2,19/2/2026,17:52:30.768,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+9.75E+00,+7.32E+00,-17.44E+00,+4.021E+00
2,19/2/2026,17:52:30.768,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+10.00E+00,+7.11E+00,-17.44E+00,+3.983E+00
2,19/2/2026,17:52:30.768,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+10.22E+00,+6.87E+00,-17.46E+00,+3.945E+00
2,19/2/2026,17:52:30.768,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+10.47E+00,+6.62E+00,-17.44E+00,+3.907E+00
2,19/2/2026,17:52:30.768,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+10.70E+00,+6.39E+00,-17.44E+00,+3.868E+00
2,19/2/2026,17:52:30.769,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+10.94E+00,+6.15E+00,-17.44E+00,+3.823E+00
2,19/2/2026,17:52:30.769,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+11.19E+00,+5.91E+00,-17.43E+00,+3.785E+00
2,19/2/2026,17:52:30.769,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+11.41E+00,+5.66E+00,-17.43E+00,+3.739E+00
2,19/2/2026,17:52:30.769,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+11.64E+00,+5.42E+00,-17.41E+00,+3.701E+00
2,19/2/2026,17:52:30.769,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+11.87E+00,+5.17E+00,-17.40E+00,+3.655E+00
2,19/2/2026,17:52:30.769,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+12.10E+00,+4.93E+00,-17.38E+00,+3.609E+00
2,19/2/2026,17:52:30.769,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+12.31E+00,+4.68E+00,-17.35E+00,+3.563E+00
2,19/2/2026,17:52:30.769,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+12.51E+00,+4.44E+00,-17.32E+00,+3.517E+00
2,19/2/2026,17:52:30.769,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+12.73E+00,+4.20E+00,-17.26E+00,+3.472E+00
2,19/2/2026,17:52:30.769,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+12.91E+00,+3.94E+00,-17.20E+00,+3.411E+00
2,19/2/2026,17:52:30.769,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+13.09E+00,+3.68E+00,-17.12E+00,+3.357E+00
2,19/2/2026,17:52:30.769,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+13.26E+00,+3.40E+00,-17.03E+00,+3.296E+00
2,19/2/2026,17:52:30.769,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+13.43E+00,+3.13E+00,-16.92E+00,+3.235E+00
2,19/2/2026,17:52:30.769,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+13.60E+00,+2.84E+00,-16.80E+00,+3.166E+00
2,19/2/2026,17:52:30.769,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+13.76E+00,+2.56E+00,-16.68E+00,+3.105E+00
2,19/2/2026,17:52:30.769,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+13.92E+00,+2.29E+00,-16.56E+00,+3.037E+00
2,19/2/2026,17:52:30.769,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+14.07E+00,+2.01E+00,-16.44E+00,+2.968E+00
2,19/2/2026,17:52:30.769,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+14.22E+00,+1.74E+00,-16.31E+00,+2.907E+00
2,19/2/2026,17:52:30.769,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+14.38E+00,+1.46E+00,-16.19E+00,+2.838E+00
2,19/2/2026,17:52:30.769,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+14.51E+00,+1.18E+00,-16.05E+00,+2.770E+00
2,19/2/2026,17:52:30.770,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+14.67E+00,+0.90E+00,-15.93E+00,+2.701E+00
2,19/2/2026,17:52:30.770,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+14.80E+00,+0.63E+00,-15.79E+00,+2.632E+00
2,19/2/2026,17:52:30.770,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+14.92E+00,+0.35E+00,-15.64E+00,+2.564E+00
2,19/2/2026,17:52:30.770,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+15.05E+00,+0.08E+00,-15.49E+00,+2.495E+00
2,19/2/2026,17:52:30.770,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+15.17E+00,-0.20E+00,-15.34E+00,+2.419E+00
2,19/2/2026,17:52:30.770,-0.14E+00,-0.09E+00,+0.05E+00,+0.00E+00,+15.28E+00,-0.47E+00,-15.15E+00,+2.350E+00
2,19/2/2026,17:52:30.770,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+15.37E+00,-0.75E+00,-14.97E+00,+2.274E+00
2,19/2/2026,17:52:30.770,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+15.46E+00,-1.04E+00,-14.80E+00,+2.197E+00
2,19/2/2026,17:52:30.770,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+15.55E+00,-1.31E+00,-14.60E+00,+2.121E+00
2,19/2/2026,17:52:30.770,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+15.64E+00,-1.60E+00,-14.41E+00,+2.037E+00
2,19/2/2026,17:52:30.770,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+15.73E+00,-1.89E+00,-14.22E+00,+1.961E+00
2,19/2/2026,17:52:30.770,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+15.84E+00,-2.18E+00,-14.02E+00,+1.885E+00
2,19/2/2026,17:52:30.770,-0.14E+00,-0.05E+00,+0.05E+00,-0.05E+00,+15.93E+00,-2.46E+00,-13.83E+00,+1.808E+00
2,19/2/2026,17:52:30.770,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+16.02E+00,-2.75E+00,-13.64E+00,+1.724E+00
2,19/2/2026,17:52:30.770,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+16.10E+00,-3.02E+00,-13.44E+00,+1.648E+00
2,19/2/2026,17:52:30.770,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+16.18E+00,-3.30E+00,-13.25E+00,+1.564E+00
2,19/2/2026,17:52:30.770,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+16.25E+00,-3.59E+00,-13.05E+00,+1.488E+00
2,19/2/2026,17:52:30.770,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+16.33E+00,-3.86E+00,-12.85E+00,+1.412E+00
2,19/2/2026,17:52:30.770,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+16.40E+00,-4.14E+00,-12.64E+00,+1.335E+00
2,19/2/2026,17:52:30.770,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+16.48E+00,-4.39E+00,-12.42E+00,+1.251E+00
2,19/2/2026,17:52:30.771,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+16.53E+00,-4.67E+00,-12.22E+00,+1.175E+00
2,19/2/2026,17:52:30.771,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+16.59E+00,-4.94E+00,-12.01E+00,+1.091E+00
2,19/2/2026,17:52:30.771,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+16.63E+00,-5.22E+00,-11.80E+00,+1.015E+00
2,19/2/2026,17:52:30.771,-0.14E+00,-0.05E+00,+0.05E+00,-0.05E+00,+16.69E+00,-5.48E+00,-11.58E+00,+0.931E+00
2,19/2/2026,17:52:30.771,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+16.74E+00,-5.74E+00,-11.37E+00,+0.855E+00
2,19/2/2026,17:52:30.771,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+16.79E+00,-5.98E+00,-11.16E+00,+0.778E+00
2,19/2/2026,17:52:30.771,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+16.83E+00,-6.24E+00,-10.96E+00,+0.702E+00
2,19/2/2026,17:52:30.771,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+16.86E+00,-6.50E+00,-10.74E+00,+0.626E+00
2,19/2/2026,17:52:30.771,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+16.91E+00,-6.75E+00,-10.53E+00,+0.549E+00
2,19/2/2026,17:52:30.771,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+16.95E+00,-6.99E+00,-10.32E+00,+0.481E+00
2,19/2/2026,17:52:30.771,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+16.98E+00,-7.23E+00,-10.12E+00,+0.404E+00
2,19/2/2026,17:52:30.771,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+17.00E+00,-7.48E+00,-9.90E+00,+0.328E+00
2,19/2/2026,17:52:30.771,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+17.03E+00,-7.72E+00,-9.67E+00,+0.252E+00
2,19/2/2026,17:52:30.771,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+17.06E+00,-7.97E+00,-9.46E+00,+0.175E+00
2,19/2/2026,17:52:30.771,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+17.09E+00,-8.19E+00,-9.25E+00,+0.099E+00
2,19/2/2026,17:52:30.771,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+17.11E+00,-8.44E+00,-9.03E+00,+0.023E+00
2,19/2/2026,17:52:30.771,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+17.11E+00,-8.67E+00,-8.82E+00,-0.046E+00
2,19/2/2026,17:52:30.771,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+17.14E+00,-8.90E+00,-8.59E+00,-0.122E+00
2,19/2/2026,17:52:30.771,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+17.15E+00,-9.13E+00,-8.38E+00,-0.198E+00
2,19/2/2026,17:52:30.771,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+17.15E+00,-9.35E+00,-8.16E+00,-0.267E+00
2,19/2/2026,17:52:30.772,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+17.15E+00,-9.58E+00,-7.94E+00,-0.343E+00
2,19/2/2026,17:52:30.772,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+17.17E+00,-9.81E+00,-7.71E+00,-0.420E+00
2,19/2/2026,17:52:30.772,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+17.17E+00,-10.06E+00,-7.49E+00,-0.496E+00
2,19/2/2026,17:52:30.772,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+17.17E+00,-10.29E+00,-7.25E+00,-0.572E+00
2,19/2/2026,17:52:30.772,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+17.17E+00,-10.51E+00,-7.02E+00,-0.649E+00
2,19/2/2026,17:52:30.772,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+17.17E+00,-10.74E+00,-6.79E+00,-0.725E+00
2,19/2/2026,17:52:30.772,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+17.15E+00,-10.97E+00,-6.55E+00,-0.809E+00
2,19/2/2026,17:52:30.772,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+17.14E+00,-11.20E+00,-6.30E+00,-0.877E+00
2,19/2/2026,17:52:30.772,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+17.12E+00,-11.41E+00,-6.06E+00,-0.954E+00
2,19/2/2026,17:52:30.772,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+17.11E+00,-11.66E+00,-5.81E+00,-1.038E+00
2,19/2/2026,17:52:30.772,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+17.08E+00,-11.87E+00,-5.59E+00,-1.114E+00
2,19/2/2026,17:52:30.772,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+17.05E+00,-12.09E+00,-5.34E+00,-1.190E+00
2,19/2/2026,17:52:30.772,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+17.00E+00,-12.30E+00,-5.08E+00,-1.267E+00
2,19/2/2026,17:52:30.772,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+16.97E+00,-12.50E+00,-4.82E+00,-1.343E+00
2,19/2/2026,17:52:30.772,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+16.89E+00,-12.70E+00,-4.58E+00,-1.419E+00
2,19/2/2026,17:52:30.772,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+16.83E+00,-12.88E+00,-4.33E+00,-1.488E+00
2,19/2/2026,17:52:30.772,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+16.77E+00,-13.06E+00,-4.07E+00,-1.557E+00
2,19/2/2026,17:52:30.772,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+16.69E+00,-13.23E+00,-3.82E+00,-1.625E+00
2,19/2/2026,17:52:30.772,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+16.59E+00,-13.40E+00,-3.56E+00,-1.702E+00
2,19/2/2026,17:52:30.772,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+16.50E+00,-13.57E+00,-3.30E+00,-1.770E+00
2,19/2/2026,17:52:30.773,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+16.40E+00,-13.73E+00,-3.04E+00,-1.839E+00
2,19/2/2026,17:52:30.773,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+16.30E+00,-13.90E+00,-2.76E+00,-1.915E+00
2,19/2/2026,17:52:30.773,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+16.18E+00,-14.05E+00,-2.49E+00,-1.984E+00
2,19/2/2026,17:52:30.773,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+16.07E+00,-14.21E+00,-2.21E+00,-2.052E+00
2,19/2/2026,17:52:30.773,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+15.93E+00,-14.36E+00,-1.94E+00,-2.129E+00
2,19/2/2026,17:52:30.773,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+15.81E+00,-14.53E+00,-1.65E+00,-2.205E+00
2,19/2/2026,17:52:30.773,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+15.66E+00,-14.67E+00,-1.36E+00,-2.274E+00
2,19/2/2026,17:52:30.773,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+15.52E+00,-14.80E+00,-1.08E+00,-2.342E+00
2,19/2/2026,17:52:30.773,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+15.37E+00,-14.95E+00,-0.79E+00,-2.411E+00
2,19/2/2026,17:52:30.773,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+15.23E+00,-15.09E+00,-0.50E+00,-2.480E+00
2,19/2/2026,17:52:30.773,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+15.08E+00,-15.21E+00,-0.21E+00,-2.548E+00
2,19/2/2026,17:52:30.773,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+14.91E+00,-15.34E+00,+0.06E+00,-2.617E+00
2,19/2/2026,17:52:30.773,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+14.74E+00,-15.46E+00,+0.34E+00,-2.686E+00
2,19/2/2026,17:52:30.773,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+14.57E+00,-15.58E+00,+0.63E+00,-2.747E+00
2,19/2/2026,17:52:30.773,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+14.39E+00,-15.67E+00,+0.92E+00,-2.816E+00
2,19/2/2026,17:52:30.773,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+14.22E+00,-15.78E+00,+1.19E+00,-2.884E+00
2,19/2/2026,17:52:30.773,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+14.04E+00,-15.89E+00,+1.50E+00,-2.945E+00
2,19/2/2026,17:52:30.773,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+13.84E+00,-15.98E+00,+1.79E+00,-3.006E+00
2,19/2/2026,17:52:30.773,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+13.64E+00,-16.07E+00,+2.06E+00,-3.067E+00
2,19/2/2026,17:52:30.773,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+13.46E+00,-16.16E+00,+2.35E+00,-3.136E+00
2,19/2/2026,17:52:30.774,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+13.26E+00,-16.25E+00,+2.62E+00,-3.189E+00
2,19/2/2026,17:52:30.774,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+13.08E+00,-16.34E+00,+2.90E+00,-3.250E+00
2,19/2/2026,17:52:30.774,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+12.86E+00,-16.42E+00,+3.19E+00,-3.311E+00
2,19/2/2026,17:52:30.774,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+12.68E+00,-16.50E+00,+3.46E+00,-3.365E+00
2,19/2/2026,17:52:30.774,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+12.47E+00,-16.57E+00,+3.74E+00,-3.426E+00
2,19/2/2026,17:52:30.774,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+12.27E+00,-16.65E+00,+4.00E+00,-3.479E+00
2,19/2/2026,17:52:30.774,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+12.07E+00,-16.71E+00,+4.27E+00,-3.540E+00
2,19/2/2026,17:52:30.774,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+11.86E+00,-16.77E+00,+4.53E+00,-3.594E+00
2,19/2/2026,17:52:30.774,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+11.64E+00,-16.83E+00,+4.79E+00,-3.640E+00
2,19/2/2026,17:52:30.774,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+11.45E+00,-16.88E+00,+5.05E+00,-3.693E+00
2,19/2/2026,17:52:30.774,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+11.25E+00,-16.92E+00,+5.33E+00,-3.739E+00
2,19/2/2026,17:52:30.774,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+11.03E+00,-16.97E+00,+5.57E+00,-3.792E+00
2,19/2/2026,17:52:30.774,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+10.82E+00,-17.02E+00,+5.83E+00,-3.838E+00
2,19/2/2026,17:52:30.774,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+10.61E+00,-17.05E+00,+6.07E+00,-3.884E+00
2,19/2/2026,17:52:30.774,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+10.41E+00,-17.09E+00,+6.33E+00,-3.937E+00
2,19/2/2026,17:52:30.774,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+10.19E+00,-17.12E+00,+6.56E+00,-3.983E+00
2,19/2/2026,17:52:30.774,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+9.98E+00,-17.15E+00,+6.81E+00,-4.029E+00
2,19/2/2026,17:52:30.774,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+9.78E+00,-17.18E+00,+7.05E+00,-4.067E+00
2,19/2/2026,17:52:30.774,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+9.57E+00,-17.21E+00,+7.29E+00,-4.113E+00
2,19/2/2026,17:52:30.774,-0.09E+00,-0.05E+00,+0.05E+00,+0.00E+00,+9.35E+00,-17.24E+00,+7.52E+00,-4.158E+00
2,19/2/2026,17:52:30.775,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+9.14E+00,-17.27E+00,+7.77E+00,-4.197E+00
2,19/2/2026,17:52:30.775,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+8.93E+00,-17.29E+00,+8.00E+00,-4.242E+00
2,19/2/2026,17:52:30.775,-0.14E+00,-0.05E+00,+0.09E+00,+0.00E+00,+8.71E+00,-17.32E+00,+8.24E+00,-4.280E+00
2,19/2/2026,17:52:30.775,-0.14E+00,-0.05E+00,+0.09E+00,+0.00E+00,+8.50E+00,-17.34E+00,+8.47E+00,-4.326E+00
2,19/2/2026,17:52:30.775,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+8.27E+00,-17.35E+00,+8.71E+00,-4.364E+00
2,19/2/2026,17:52:30.775,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+8.06E+00,-17.35E+00,+8.94E+00,-4.403E+00
2,19/2/2026,17:52:30.775,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+7.84E+00,-17.37E+00,+9.16E+00,-4.441E+00
2,19/2/2026,17:52:30.775,-0.14E+00,-0.09E+00,+0.05E+00,+0.00E+00,+7.61E+00,-17.38E+00,+9.39E+00,-4.479E+00
2,19/2/2026,17:52:30.775,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+7.40E+00,-17.38E+00,+9.61E+00,-4.517E+00
2,19/2/2026,17:52:30.775,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+7.17E+00,-17.38E+00,+9.86E+00,-4.555E+00
2,19/2/2026,17:52:30.775,-0.14E+00,-0.05E+00,+0.05E+00,+0.00E+00,+6.94E+00,-17.38E+00,+10.09E+00,-4.593E+00
